,DATE (YYYY/MM/DD),MST,Global CMP22 (vent/cor) [W/m^2],Direct sNIP [W/m^2],Azimuth Angle [degrees],Tower Dry Bulb Temp [deg C],Tower Wet Bulb Temp [deg C],Tower Dew Point Temp [deg C],Tower RH [%],Peak Wind Speed @ 6ft [m/s],Avg Wind Direction @ 6ft [deg from N],Station Pressure [mBar],Precipitation (Accumulated) [mm],Moisture,Albedo (CMP11),Cloud Type,Solar Zenith Angle,Snow Depth [cm]
3068,02-09-2020,04:55,-1.2988,-0.380196,73.58841,14.59,6.912,-0.788,34.46,1.7,273.3,819.851,0,0,0,8,149.68,-0.01
3069,21-08-2020,22:49,-1.69802,-0.162943,337.29641,24.2,12.143,3.043,25.17,3.45,289.8,817.757,0,0,0,1,34.53,-0.264
3070,01-10-2020,12:42,741.671,871.343,198.49024,17.13,8.034,-0.666,29.59,4.2,94.7,826.473,0,0,0.2071,0,39.36,0.26
3071,16-06-2020,12:58,1176.95,887.131,220.26311,31.76,13.55,-1.12,11.87,4.95,257,812.122,0,0,0.178,0,46.38,1.036
3072,08-10-2020,14:45,440.451,622.295,232.10828,27.37,10.307,-7.393,8.96,3.95,50.05,814.748,0,0,0.2317,7,122.6,0.064
3073,15-02-2020,06:11,-0.821812,-0.123637,99.2726,-4.318,-5.158,-6.558,82.5,0,0,815.483,0,0,0,1,78.56,13.88
3074,27-12-2020,08:58,234.729,847.235,137.12233,4.253,-1.393,-10.893,28.94,3.2,135.1,814.115,0,0,0.2664,1,89.61,0.36
3075,01-06-2020,05:23,64.8605,265.989,67.35698,18.9,10.637,4.237,37.87,3.45,276.2,818.762,0,0,0.2992,0,143.88,0.972
3076,10-11-2020,19:56,-1.29832,0.069128,277.04491,2.282,-2.748,-12.048,29.99,2.45,285.4,811.198,5.08,0,0,1,88.17,0.029
3077,25-05-2020,09:25,857.62,989.829,108.40123,11.53,7.162,3.362,57.18,2.2,150.7,819.064,0.508,0,0.16,0,125.69,1.186
3078,20-10-2020,12:12,210.913,0.962838,188.45095,18.81,7.341,-4.859,18.71,2.7,135.2,813.672,0,0,0.2025,0,101.6,0.013
3079,30-10-2020,02:01,-1.55101,-0.256759,58.98765,9.53,2.25,-7.35,27.54,2.7,295.9,821.166,0,0,0,8,118.82,0.015
3080,19-02-2020,22:25,-0.855921,0.400586,312.19104,-11.48,-11.843,-12.843,88.4,2.2,298.2,827.782,0,1,0,7,124.32,13.46
3081,20-04-2020,05:54,90.7187,408.936,80.02356,4.274,1.062,-2.638,59.15,3.95,284.7,814.972,0,0,0.2885,7,104.12,0.918
3082,17-06-2020,12:46,983.054,865.135,213.03354,30.62,13.376,-0.224,13.64,4.2,308.4,810.753,0,0,0.1628,0,35.14,0.925
3083,09-04-2020,23:17,-0.803171,-0.232427,345.18435,6.096,3.094,-0.306,63.27,2.45,289.1,817.71,0,0,0,0,27.68,0.88
3084,26-10-2020,05:39,-1.49005,-0.271576,98.95961,-14.74,-15.125,-16.325,86.3,1.95,20.31,819.779,0,0,0,7,102.11,11.46
3085,01-01-2020,07:13,0.110854,0.385747,118.37892,6.428,1.178,-5.322,40.54,2.95,60.3,802.771,0,0,0,1,80.83,0.276
3086,28-07-2020,11:20,670.706,152.654,150.73038,25.84,17.142,12.742,44.23,1.7,53.16,818.746,0,0,0.169,8,97.11,0.416
3087,11-05-2020,21:33,-0.58046,-0.024728,322.65368,5.276,4.857,4.557,95.1,1.7,220.9,814.913,0.762,0,0,3,49.87,1.122
3088,07-04-2020,15:13,196.837,3.53088,245.72477,19.44,6.851,-8.149,13.53,1.95,67.98,813.597,0,0,0.1676,0,125.07,0.882
3089,24-12-2020,01:49,-1.15176,0.217261,62.63077,-3.017,-7.199,-19.199,23.37,3.7,261.1,817.842,0,0,0,7,133.5,0.199
3090,12-02-2020,08:19,76.1441,0.989104,121.11897,-1.208,-4.743,-11.743,40.16,4.7,283.1,811.233,0,0,0.8594,0,79.59,19.6
3091,01-05-2020,09:51,847.83,939.604,122.35494,23.14,11.646,2.656,26.1,4.7,72.72,815.634,0,0,0.18,4,107.44,1.108
3092,14-12-2020,04:54,-1.24156,0.227136,99.46072,-8.35,-8.9,-10.2,84.9,0.95,37.94,810.075,0,0,0,3,17.64,3.645
3093,26-02-2020,10:08,623.703,1005.55,141.86153,0.11,-4.635,-15.635,25.24,4.7,95.9,821.975,0,0,0.2491,7,65.52,3.849
3094,09-07-2020,15:17,245.837,26.7817,261.08062,31.24,14.905,3.705,17.49,4.2,66.19,815.907,0,0,0.1706,0,117.05,0.93
3095,15-04-2020,12:51,145.595,0.217617,204.17707,8.55,1.329,-9.071,25.3,3.45,105.3,811.66,0,0,0.1748,7,108.8,0.949
3096,01-02-2020,13:47,449.347,316.131,205.54426,15.33,3.954,-13.146,11.22,11.2,281.6,818.733,0,0,0.2162,3,78,0.573
3097,20-12-2020,08:20,72.341,11.2185,130.76985,4.165,-1.662,-11.862,26.69,4.45,106.3,814.58,0,0,0.335,0,9.8,0.23
3098,17-08-2020,10:57,878.735,789.758,146.10715,29.48,16.469,8.979,27.84,4.45,92.4,825.599,0,0,0.1833,0,85.55,0.234
3099,24-04-2020,15:49,188.351,3.66474,259.15647,13.78,5.39,-3.99,27.76,2.45,257.7,816.501,1.27,0,0.1774,0,31.81,1.093
3100,23-10-2020,17:47,-0.850773,0.281447,261.16592,-1.476,-2.523,-3.923,81.4,0.7,217,818.301,2.286,0,0,1,61.37,0.043
3101,23-05-2020,23:23,-0.91827,-0.38514,350.77026,11.22,6.939,3.239,57.86,3.95,66.62,814.37,0,0,0,0,84.8,0.864
3102,31-10-2020,15:33,216.244,666.694,237.02855,12.34,5.014,-3.186,32.65,1.7,90.5,824.382,0,0,0.2485,0,134.76,0.305
3103,25-01-2020,21:15,-1.02893,0.173092,285.41563,5.233,-0.227,-8.327,33.93,0,0,815.705,0,0,0,0,164.23,0.385
3104,22-10-2020,09:50,117.46,0.790027,146.06226,1.244,1.244,1.244,100,1.45,52.1,813.928,0,0.2,0.1849,9,157.58,-0.026
3106,30-07-2020,04:00,-1.24521,-0.133316,55.16479,15.59,11.801,9.301,66.15,3.45,280,821.544,0,0,0,0,132.86,-0.032
3107,18-01-2020,18:58,-0.914434,-0.074182,260.87844,-1.213,-4.882,-12.582,37.24,0,0,823.758,0,0,0,1,103.62,0.381
3108,31-08-2020,15:20,601.838,621.218,248.45872,20.92,11.884,5.414,36.28,0.95,95.1,811.003,0,0,0.2204,0,28.46,0.265
3109,08-08-2020,20:34,-1.7174,-0.296257,306.94283,25.05,10.216,-4.084,13.66,3.45,282.8,818.487,0,0,0,0,146.63,-0.22
3110,17-08-2020,19:31,-1.89084,-0.197504,293.93992,27.38,13.753,4.153,22.55,1.2,244.6,823.832,0,0,0,0,75.13,-0.326
3111,15-07-2020,14:38,945.933,703.788,251.52282,23.72,16.138,12.138,48.24,4.2,137.4,820.412,0,0,0.1997,0,110.11,1.586
3112,17-12-2020,03:28,-1.25244,0.25676,86.07327,1.862,-3.204,-13.104,28.08,2.7,269.9,814.868,0,0,0,0,129.01,0.309
3113,31-03-2020,00:11,-0.983251,0,2.21655,5.358,0.212,-6.888,38.14,2.95,271.1,817.624,0,0,0,0,118.41,0.916
3114,09-09-2020,17:56,16.2066,0.177757,273.45024,2.338,1.092,-0.408,81.7,0.95,190.3,825.063,11.18,0,0.1813,8,49.16,0.327
3115,03-06-2020,14:49,947.903,851.51,257.17811,29.22,14.246,3.766,19.72,1.45,122.4,816.414,0,0,0.1813,0,69.91,1.28
3116,04-09-2020,07:33,358.922,807.427,99.94803,23.7,11.288,0.888,22.23,2.2,115.9,824.012,0,0,0.2262,0,84.56,-0.505
3117,04-08-2020,19:57,-1.44322,-0.464141,300.83122,21.45,14.826,11.126,51.78,0.95,284.7,820.658,0,0,0,3,98.88,-0.142
3118,09-04-2020,12:31,960.744,966.844,193.43856,9.25,4.401,-0.699,49.38,4.7,74.57,820.256,0,0,0.1791,0,142.92,1.681
3119,04-08-2020,10:37,285.935,37.9157,133.0312,26.16,16.277,10.877,38.37,3.95,48.93,818.516,0,0,0.1352,2,52.84,0.171
3120,25-03-2020,19:13,-1.13885,-0.341236,282.6292,11.81,2.45,-11.65,16.16,2.95,233.3,808.456,0,0,0,0,119.38,0.719
3121,10-04-2020,12:48,308.821,17.8671,201.28998,18.97,7.097,-6.003,16.79,2.95,245,811.764,0,0,0.1775,7,128.32,0.997
3122,13-03-2020,13:30,149.183,0.524215,208.3508,2.41,1,-0.6,80,1.7,277.7,810.511,0.254,0,0.1604,1,30.31,0.964
3123,18-03-2020,13:17,593.547,270.931,205.46712,17.92,6.02,-8.38,14.58,3.2,224.1,808.176,0,0,0.1777,0,45.75,1.003
3124,28-10-2020,13:04,590.653,969.188,203.42257,10.38,4.176,-2.624,38.98,4.45,28.35,818.131,0,0,0.2098,1,107.39,0.417
3125,22-11-2020,16:38,3.30108,-0.518458,243.52668,3.512,-1.965,-11.865,27.94,2.45,25.47,819.335,0,0,0,7,49.84,0.021
3126,09-06-2020,05:39,11.0748,0.271572,68.86476,5.52,4.1,2.8,82.6,2.95,271.6,816.048,10.16,1,0.3021,3,8.65,0.984
3127,10-01-2020,20:46,-0.783124,-0.450042,277.16287,-9.1,-10.052,-12.252,75.43,0.95,126.1,816.059,0,0,0,7,18.55,0.288
3128,13-07-2020,14:32,776.252,374.792,250.52305,33.17,15.966,4.976,17.15,4.45,97.5,813.125,0,0,0.1853,7,93.82,0.978
3129,09-02-2020,10:52,442.619,43.7089,156.12235,-4.1,-4.905,-6.205,83.5,3.2,16.67,818.652,2.032,1,0.8638,0,48.21,20.82
3130,23-07-2020,17:41,96.3962,-0.409821,281.59431,24.23,14.74,9.07,38.13,8.7,276.7,816.369,0,0,0.1981,0,85.89,0.815
3131,20-12-2020,13:14,96.5626,0.29626,198.97933,10.14,3.396,-4.694,33.24,5.45,30.64,812.27,0,0,0.2444,0,129.18,0.281
3132,09-01-2020,05:09,-0.775718,-0.375856,98.87304,-0.871,-4.389,-11.189,41.05,1.7,249.8,806.763,0,0,0,8,119.69,0.294
3133,06-01-2020,03:13,-0.848334,0.098909,80.65924,-0.392,-4.793,-14.593,28.94,2.45,291.6,819.366,0,0,0,0,102.34,0.274
3134,04-11-2020,23:29,-1.6179,-0.093816,350.97925,15.57,6.78,-2.41,28.26,3.45,288.6,826.106,0,0,0,0,111.63,0.005
3135,23-07-2020,14:50,257.387,2.58237,252.3429,29.65,15.006,5.506,21.73,1.95,108.8,816.859,0,0,0.1966,7,120.8,1.039
3136,31-07-2020,04:18,-1.21042,-0.06419,58.53136,15.56,11.213,8.213,61.57,3.2,293,823.352,0,0,0,0,49.63,-0.117
3137,20-06-2020,13:42,806.246,783.102,239.61666,27.85,11.775,-2.225,13.55,3.95,54.96,816.26,0,0,0.1766,0,160.5,1.164
3138,16-06-2020,02:52,-1.28017,-0.390076,40.15413,19.99,8.617,-2.473,21.28,6.7,283,814.92,0,0,0,0,22.69,0.646
3139,28-04-2020,17:41,185.795,604.489,278.66526,15.62,7.53,-0.35,33.44,4.95,73.6,820.095,0,0,0.2222,0,97.05,1.009
3140,18-12-2020,20:01,-1.1681,0.350577,269.61972,-2.555,-4.232,-7.032,68.21,2.2,262.5,819.232,1.524,0,0,1,128.29,0.641
3141,16-02-2020,08:29,128.626,11.3945,122.06322,1.015,-2.215,-7.115,50.87,0,0,812.516,0,0,0.6992,3,67.26,12.62
3142,19-11-2020,15:09,222.578,747.51,228.65065,16.35,6.914,-2.786,26.05,2.7,41.64,816.567,0,0,0.2649,0,127,0.296
3143,27-05-2020,09:49,890.554,979.45,114.10009,21.96,12.068,4.968,33,2.45,118.5,818.492,0,0,0.1632,8,54.89,1.277
3144,07-06-2020,17:26,341.562,791.439,283.11167,29.18,11.589,-4.511,10.34,6.2,251.4,803.005,0,0,0.2357,7,35.28,1.041
3145,24-02-2020,19:36,-0.777501,0.09891,275.96611,-3.183,-6.373,-13.873,39.04,5.45,273.5,815.96,0,0,0,0,135.26,4.365
3146,02-12-2020,19:28,-1.09507,0.380202,266.9171,-4.884,-7.281,-12.881,49.39,3.2,286.6,825.9,0,0,0,0,115.48,0.352
3147,01-01-2020,00:12,-0.92212,-0.138474,6.43385,7.321,1.095,-7.305,32.12,9.95,265.9,806.45,0,0,0,2,62.32,0.179
3148,31-07-2020,07:11,368.695,789.822,85.56304,20.89,12.491,6.791,39.98,0.95,283.8,824.149,0,0,0.2309,0,136.07,-0.144
3149,30-07-2020,01:00,-1.33088,-0.197507,14.59688,16.7,12.863,10.483,66.71,0,0,821.819,0,0,0,0,86.78,0.203
3150,11-12-2020,04:39,-0.914037,-0.869035,97.30325,-4.475,-4.517,-4.617,98.8,1.45,37.02,811.543,0,0,0,7,14.43,0.576
3151,28-01-2020,05:50,-0.999843,-0.014837,100.70215,-0.326,-4.726,-14.126,30.05,2.95,285.3,817.545,0,0,0,0,70.17,0.268
3152,15-03-2020,13:17,787.173,862.891,204.61259,10,4.926,-0.374,48.23,2.7,67.36,818.155,0,0,0.184,7,97.64,1.275
3153,07-12-2020,03:08,-1.38713,-0.390076,82.53126,5.233,-1.468,-14.068,20.26,3.7,281.6,823.966,0,0,0,4,101.45,0.111
3154,08-10-2020,03:49,-1.94655,-0.399928,74.86589,12.11,3.887,-6.113,25.82,0,0,818.648,0,0,0,6,101.76,-0.362
3155,03-07-2020,07:10,411.058,765.131,81.36133,20.91,13.903,9.703,48.67,0,0,821.263,0,0,0.2183,8,140.29,0.654
3156,20-04-2020,05:06,0.946682,0.385767,72.41826,3.875,0.911,-2.489,61.6,2.2,266.3,814.769,0,0,0,0,90.42,1.102
3157,23-06-2020,05:49,163.87,594.881,69.55254,14.86,10.909,8.139,64.08,1.7,271.7,822.261,0,0,0.2771,7,66.92,0.822
3158,09-07-2020,09:24,826.796,951.301,104.80346,27.06,12.965,2.265,20.1,3.95,122.6,818.031,0,0,0.1838,0,59.75,0.764
3159,15-05-2020,03:58,-0.784207,-0.084076,56.12989,8.67,7.11,5.81,82.2,0.95,138.9,816.587,0,0,0,2,121.75,1.063
3160,12-05-2020,15:37,275.656,16.5034,262.30838,17.54,11.632,7.632,52.18,1.7,23.56,809.143,0.254,0,0.1859,0,25.38,1.191
3161,03-08-2020,22:57,-1.20815,-0.271571,340.49515,21.33,13.992,9.592,47.08,2.7,295.2,820.263,0,0,0,4,79.99,-0.121
3162,21-09-2020,20:36,-1.61219,-0.197497,298.89461,22.2,10.611,0.641,23.91,2.7,280.2,820.708,0,0,0,7,138.76,-0.121
3163,04-11-2020,22:54,-1.63566,-0.202444,331.80982,14.82,6.395,-2.505,29.42,2.45,290,826.274,0,0,0,7,106.76,0.014
3164,19-01-2020,22:25,-0.894162,-0.084073,302.74601,-0.065,-3.587,-10.087,42.38,1.45,272,826.852,0,0,0,0,117.95,0.335
3165,14-08-2020,15:25,343.592,174.987,253.97646,30.8,14.063,1.493,15.32,2.45,67.1,819.912,0,0,0.2167,0,58.19,0.141
3166,11-04-2020,15:05,738.862,982.957,245.51091,19.37,5.648,-14.242,7.862,3.7,147.1,802.679,0,0,0.1981,0,167.93,1.125
3167,02-10-2020,16:10,229.499,469.555,250.34517,21.62,8.473,-5.427,14.98,1.2,288.1,818.593,0,0,0.2359,3,126.53,-0.155
3168,02-01-2020,20:41,-0.792042,0.029673,275.76057,0.562,-3.8,-12.1,33.78,5.95,305.3,811.622,0,0,0,7,141.56,0.326
3169,04-09-2020,02:51,-1.69412,0,50.41683,17.38,7.666,-2.104,25.84,2.7,285.3,822.747,0,0,0,1,27.82,0.04
3170,01-12-2020,08:05,27.1004,0.316013,128.65351,2.936,-2.12,-10.82,31.97,7.45,295.6,814.579,0,0,0.258,7,91.17,0.317
3171,05-08-2020,19:13,0.435956,-0.330824,293.25807,22.55,14.53,9.83,44.41,1.7,16.85,817.008,0,0,0,1,163.71,-0.058
3172,02-06-2020,07:00,331.39,415.93,81.36198,24.65,12.818,4.228,26.64,1.7,268.9,819.804,0,0,0.2067,0,127.35,0.771
3173,05-10-2020,12:52,742.272,872.14,201.67288,25.87,9.415,-9.255,8.31,7.95,292,819.303,0,0,0.2156,3,132.22,0.066
3174,16-10-2020,19:29,-2.04648,-0.024688,279.49842,18.45,6.603,-7.197,15.64,0.95,282.4,812.957,0,0,0,0,139.08,-0.304
3175,30-04-2020,02:34,-1.02074,-0.133532,41.87803,12.54,5.119,-3.081,32.51,3.45,281.2,817.516,0,0,0,0,62.25,0.935
3176,21-07-2020,05:25,36.6992,40.163,67.77778,15.24,13.889,13.109,87.1,0.95,69.16,820.079,0,0,0.2619,7,55.41,0.691
3177,17-10-2020,20:28,-0.826126,-0.622145,290.45114,9.59,5.729,2.029,59.19,6.7,15.7,815.438,0,0,0,0,81.81,-0.157
3178,17-09-2020,05:04,-1.50026,-0.039501,80.25237,14.01,7.032,0.142,38.58,0.95,14.71,822.87,0,0,0,4,163.41,-0.197
3179,26-09-2020,17:01,138.639,412.096,260.48818,28.83,11.669,-3.831,11.18,1.45,263,811.245,0,0,0.2517,0,48.86,-0.121
3180,01-04-2020,12:43,925.801,760.933,196.58003,17.9,6.097,-8.003,15.09,3.95,142.5,806.311,0,0,0.1807,8,109.15,1.272
3181,05-09-2020,15:20,577.336,858.589,247.19709,35.19,14.998,-0.472,10.34,2.45,142.2,821.384,0,0,0.2174,0,55.6,0.378
3182,14-07-2020,22:09,-1.17664,0.06419,330.22798,18.04,15.099,13.529,74.93,1.95,291.9,819.314,3.556,0,0,3,103.48,1.059
3183,27-03-2020,19:03,-0.727595,-0.029673,281.65541,-0.328,-0.328,-0.328,100,1.7,20.04,807.26,0,1,0,0,41.05,4.381
3184,01-12-2020,14:39,151.114,2.33554,220.62713,1.526,-2.13,-7.63,46.88,2.45,27.53,818.089,0,0,0.2496,8,47.86,0.434
3185,18-08-2020,23:47,-1.75047,0.133315,354.68546,23.97,11.955,2.555,24.65,3.95,301,821.015,0,0,0,1,13.97,-0.304
3186,09-10-2020,00:41,-1.80293,-0.385135,23.23928,17.28,5.751,-8.449,15.09,2.95,274.1,815.591,0,0,0,7,126.3,-0.257
3187,07-02-2020,03:54,-0.926022,0.613244,79.14043,-5.785,-5.938,-6.138,97,0,0,809.034,0,1,0,1,106.72,14.31
3188,27-11-2020,01:15,-1.24076,-0.024689,51.2925,-1.128,-2.555,-4.455,75.58,0.95,243.2,820.243,0,0,0,0,11.78,5.888
3189,10-04-2020,01:01,-0.935115,-0.098905,19.27946,5.414,2.591,-0.509,65.23,1.7,305.7,816.558,0,0,0,4,135.38,0.974
3190,10-07-2020,22:12,-1.64939,-0.390071,331.28471,26.72,10.396,-6.204,10.32,5.2,276.8,820.974,0,0,0,0,122.83,0.508
3191,10-07-2020,09:41,879.17,981.27,108.92237,28.09,14.97,6.61,25.67,2.2,134.7,820.822,0,0,0.1845,1,103.81,1.003
3192,26-08-2020,10:01,743.879,679.175,129.42713,28.66,15.534,7.534,26.46,3.2,21.44,818.311,0,0,0.1997,0,92.34,-0.105
3193,15-08-2020,14:36,648.619,567.598,242.5279,30.88,14.687,3.317,17.37,3.7,52.49,820.908,0,0,0.2087,0,98.2,0.14
3194,05-09-2020,16:48,68.8246,48.4526,263.43921,33.2,14.194,-0.886,11.16,1.45,123.3,820.995,0,0,0.1081,1,126.45,-0.017
3195,07-12-2020,18:01,-1.51192,-0.241946,253.35309,7.55,0.144,-12.256,20.37,2.95,270.3,823.769,0,0,0,6,38.98,0.31
3196,13-05-2020,23:06,-1.03529,-0.093967,345.97549,12.12,9.793,8.193,76.89,1.7,50.97,812.598,0,0,0,3,106.29,0.958
3197,07-04-2020,15:34,220.624,91.2735,250.13726,18.85,6.304,-9.196,12.8,2.95,75.39,813.592,0,0,0.2074,7,86.89,0.883
3198,31-03-2020,15:34,129.568,1.91884,247.4643,16.02,5.72,-6.18,19.92,3.7,67.78,811.765,0,0,0.1617,0,114.78,0.863
3199,14-09-2020,18:29,-1.47417,-0.701142,277.54619,23.2,10.604,-0.396,20.79,3.2,138.5,822.399,0,0,0,7,116.88,-0.071
3200,03-04-2020,15:39,464.814,641.101,249.62234,3.3,-0.891,-6.791,44.44,1.95,143.8,815.336,4.318,0,0.2155,0,86.94,1.227
3201,20-04-2020,16:43,119.852,2.94274,267.16997,14.78,6.14,-2.96,28.39,1.2,106.7,814.339,0,0,0.1677,1,118.62,1.004
3202,11-11-2020,01:37,-1.2853,0.370326,55.72953,-0.37,-4.638,-13.538,31.83,2.7,287.6,812.427,0,0,0,3,157.93,0.108
3203,11-01-2020,11:04,488.592,962.696,163.22726,-0.805,-3.939,-9.539,47.3,2.7,22.39,809.245,0,0,0.2245,0,148.4,-0.001
3204,01-01-2020,16:39,6.80213,-0.37091,239.05869,5.687,-0.065,-8.065,33.64,6.45,323.8,802.401,0,0,0,8,114.08,0.384
3205,24-12-2020,04:09,-1.06021,0.118506,92.19432,-2.391,-6.739,-19.139,22.3,6.2,272.8,818.835,0,0,0,0,52.95,0.138
3206,24-12-2020,05:00,-1.04396,0.103692,99.75213,-1.892,-6.315,-18.515,22.7,11.45,271.6,818.543,0,0,0,4,57.09,0.198
3207,24-02-2020,13:04,743.357,1036.97,196.08,1.452,-3.422,-12.822,29.67,11.45,269.8,812.165,0,0,0.2601,0,98.91,5.587
3208,27-06-2020,05:48,166.358,621.285,69.38581,17.46,9.821,3.631,39.72,7.45,285.3,816.044,0,0,0.2819,1,114.48,0.89
3209,08-12-2020,12:20,531.905,1023.47,187.0136,14.29,3.884,-10.816,14.81,1.7,16.54,821.17,0,0,0.2429,0,128.42,0.494
3210,16-01-2020,05:14,-0.80794,0.237383,98.17954,-5.325,-7.556,-12.656,52.35,2.2,291.3,821.549,0,0,0,4,51.57,0.082
3211,08-01-2020,01:42,-0.871222,-0.089019,56.11392,3.998,-1.681,-11.381,28.2,4.2,281,814.52,0,0,0,3,55.55,0.232
3212,06-09-2020,00:45,-1.81622,-0.39501,15.69177,24.73,9.295,-7.595,10.29,6.7,290,821.585,0,0,0,0,139.67,-0.25
3213,11-09-2020,10:46,895.142,903.25,151.09368,16.91,9.198,2.798,38.77,2.95,112.6,818.634,0,0,0.1779,0,89.34,0.232
3214,18-04-2020,03:26,-0.688646,-0.281908,54.98874,3.496,-0.875,-7.075,42.76,4.2,289.2,811.591,0,0,0,4,61.94,2.469
3215,27-07-2020,01:23,-1.15862,-0.069128,20.44625,17.41,14.093,12.193,71.43,1.95,284.6,823.854,0,0,0,4,126.19,1.128
3216,19-11-2020,02:14,-1.69109,-0.829528,68.47968,11.22,3.209,-6.991,25.38,1.7,286.6,812.588,0,0,0,1,86.12,0.081
3217,20-11-2020,04:25,-1.23938,-0.079003,93.36512,2.139,-1.167,-5.767,52.73,0.95,240,825.08,0,0,0,0,101.58,0.143
3218,26-02-2020,12:25,568.572,483.905,183.75384,5.06,-1.585,-14.285,20.1,2.7,33.74,820.742,0,0,0.2118,1,101.26,3.731
3219,06-11-2020,10:59,729.013,904.528,166.9958,20.71,7.195,-9.005,11.6,2.2,103.2,813.993,0,0,0.2245,0,60.01,0.358
3220,30-10-2020,04:11,-1.52181,-0.266635,86.17414,9.31,2.217,-7.383,27.87,4.45,288.6,821.062,0,0,0,6,51.92,-0.019
3221,11-07-2020,06:07,197.287,628.573,72.84972,19.4,10.441,3.151,34,1.95,300.1,825.97,0,0,0.2704,0,45.53,0.564
3222,25-12-2020,05:35,-1.29972,-0.488827,104.65812,6.15,-0.596,-11.996,22.96,5.95,268.9,818.302,0,0,0,0,67.67,0.377
3223,26-12-2020,06:03,-1.49543,-0.25676,108.56485,8.5,-0.014,-15.614,14.03,1.95,52.33,812.13,0,0,0,0,9.62,0.559
3224,09-04-2020,00:55,-0.851478,-0.242315,17.41749,5.645,2.166,-1.734,57.98,1.7,298.8,820.062,0,0,0,4,104.22,1.021
3225,30-01-2020,05:25,-0.750037,0.192875,96.43902,-0.428,-4.239,-11.739,37.66,3.95,284.5,812.287,0,0,0,0,79.32,0.238
3226,27-11-2020,05:51,-1.08734,0.123443,107.02631,-3.817,-5.81,-9.81,59.44,3.2,290.6,820.345,0,0,0,0,54.04,6.559
3227,08-08-2020,04:18,-1.7499,-0.192569,60.17568,22.25,8.583,-5.917,13.82,1.7,163.6,818.934,0,0,0,0,134.34,-0.262
3228,17-07-2020,21:59,-1.23981,-0.034563,327.64942,23.87,13.609,6.849,33.49,6.7,289.2,818.951,0,0,0,0,72.17,0.765
3229,12-06-2020,10:36,973.647,977.502,126.41302,27.34,13.404,3.104,20.99,4.45,124.9,825.259,0,0,0.1631,0,85.39,1.116
3230,29-07-2020,10:52,964.007,961.707,137.19798,29.16,13.505,1.615,16.98,8.95,302,817.589,0,0,0.1676,4,153.08,0.194
3231,04-05-2020,20:40,-1.06391,-0.440158,310.24973,11.33,3.151,-7.549,24,3.2,298.7,821.604,0,0,0,8,32.28,0.767
3232,19-07-2020,21:12,-1.52971,0,317.32209,24.18,13.016,5.216,29.36,4.2,289.2,817.824,0,0,0,0,65.77,0.682
3233,31-01-2020,12:49,392.708,106.471,189.86064,9.04,0.387,-15.313,13.91,7.2,278.7,817.144,0.254,0,0.2055,1,85.47,0.536
3234,12-07-2020,12:03,546.603,7.50522,177.39866,32.77,14.535,1.035,13.26,2.7,82,818.191,0,0,0.1833,0,52.04,0.831
3235,26-04-2020,05:43,41.9224,11.1425,76.9417,8.99,2.963,-4.237,37.34,2.95,280.9,817.44,0,0,0.1923,0,115.66,0.964
3236,27-07-2020,15:46,328.316,52.4483,262.61384,27.92,16.103,9.343,31.23,2.45,148.2,820.874,0,0,0.1733,0,51.22,0.318
3237,07-07-2020,09:05,783.069,930.696,100.57375,32.5,15.822,5.122,17.99,3.45,118.5,815.838,0,0,0.1877,0,59.56,0.914
3238,19-01-2020,13:41,470.619,888.28,203.52443,6.326,-0.009,-9.909,27.35,1.95,104.3,825.801,0,0,0.2322,4,143.24,0.467
3239,07-10-2020,04:40,-1.73876,-0.251821,83.42585,16.41,5.149,-9.651,14.34,2.95,305.1,820.583,0,0,0,8,25.98,-0.37
3240,27-06-2020,17:49,108.565,78.6566,286.13688,26.31,13.587,4.807,25.14,1.2,32.18,811.787,0,0,0.2013,0,136.52,0.995
3241,23-03-2020,01:03,-0.875789,-0.103855,20.72027,2.652,-1.423,-7.523,43.66,3.45,301.1,817.424,0,0,0,4,135.64,0.746
3242,17-11-2020,15:05,250.464,844.053,228.25915,21.13,7.073,-10.727,9.7,1.45,5.258,819.464,0,0,0.2474,6,95.2,0.318
3243,01-01-2020,17:17,-0.933177,-0.019782,244.97377,5.593,0.004,-7.696,34.97,6.95,297,802.085,0,0,0,1,155.18,0.29
3244,03-04-2020,21:47,-0.829113,-0.524216,317.27144,0.269,-1.657,-4.257,68.66,0.95,12.07,815.471,4.318,0,0,8,132.5,0.956
3245,04-04-2020,14:41,773.631,838.952,237.03322,13.5,4.737,-5.463,24.93,1.45,288.9,810.514,0,0,0.188,4,115.09,0.966
3246,05-08-2020,20:13,-1.33902,-0.138255,303.51632,21.45,14.432,10.432,49.44,1.95,299.3,817.268,0,0,0,0,17.31,0.018
3247,23-01-2020,08:31,65.5314,-0.252222,127.66983,-1.238,-4.657,-11.257,42.06,3.45,145.5,818.96,0,0,0.1873,0,72.72,0.377
3248,21-08-2020,09:18,590.692,451.942,115.72552,29.16,14.195,3.695,19.69,1.2,54.11,818.117,0,0,0.2096,0,36.26,-0.134
3249,01-02-2020,21:24,-1.06937,-0.341239,289.23655,10.7,1.109,-16.791,10.84,3.2,275.6,820.187,0,0,0,2,36.52,0.315
3250,01-10-2020,02:08,-1.51027,-0.143193,49.60529,7.97,3.294,-2.006,48.3,0.95,303.3,829.182,0,0,0,0,72.83,-0.228
